imdb_id,movie_name,genre,cast
tt2806788,Fukrey,"Comedy, Drama, Romance","Pulkit Samrat, Manjot Singh, Ali Fazal, Varun Sharma"
tt15257644,Mili,"Drama, Thriller","Janhvi Kapoor, Manoj Pahwa, Sunny Kaushal, Deepak Simwal"
tt2882328,Ugly,"Crime, Drama, Mystery","Rahul Bhat, Ronit Roy, Tejaswini Kolhapure, Vineet Kumar Singh"
tt1182937,Rab Ne Bana Di Jodi,"Comedy, Drama, Music","Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina"
tt5956100,Tiger Zinda Hai,"Action, Adventure, Thriller","Salman Khan, Katrina Kaif, Nawab Shah, Anupriya Goenka"
tt1395054,Once Upon a Time in Mumbaai,"Action, Crime, Drama","Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai"
tt15567704,Salaam Venky,Drama,"Aamir Khan, Priyamani, Kajol, Prakash Raj"
tt10233718,Vadh,"Crime, Drama, Thriller","Sanjay Mishra, Neena Gupta, Manav Vij, Saurabh Sachdeva"
tt15175188,Faraaz,"Action, Thriller","Jatin Sarin, Anirban Adhikary, Aamir Ali, Aneeta"
tt0073707,Sholay,"Action, Adventure, Comedy","Sanjeev Kumar, Dharmendra, Amitabh Bachchan, Amjad Khan"
tt25403492,1920: Horrors of the Heart,"Drama, Horror","Rupam Bag, Amit Behl, Barkha Bisht, Rahul Dev"
tt8144834,Section 375,"Crime, Drama, Mystery","Akshaye Khanna, Richa Chadha, Rahul Bhat, Meera Chopra"
tt11314148,Shiddat,Romance,"Sunny Kaushal, Radhika Madan, Mohit Raina, Diana Penty"
tt2387495,Jalpari: The Desert Mermaid,"Drama, Family, Mystery","Lehar Khan, Krishang Trivedi, Parvin Dabas, Suhasini Mulay"
tt8907992,The Girl on the Train,"Crime, Drama, Mystery","Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari, Rajiv Chabria"
tt3767372,Piku,"Comedy, Drama","Deepika Padukone, Amitabh Bachchan, Irrfan Khan, Moushumi Chatterjee"
tt27502523,Kennedy,"Action, Crime, Drama","Rahul Bhat, Megha Burman, Kurush Deboo, Abhishek Deswal"
tt8816184,Takht,"Action, Drama, History","Kareena Kapoor, Alia Bhatt, Ranveer Singh, Anil Kapoor"
tt0296574,Company,"Action, Crime, Drama","Ajay Devgn, Mohanlal, Manisha Koirala, Seema Biswas"
tt1821480,Kahaani,"Mystery, Thriller","Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta, Nawazuddin Siddiqui"
tt0164538,Dil Se..,"Drama, Romance","Shah Rukh Khan, Manisha Koirala, Preity G Zinta, Raghubir Yadav"
tt21626284,Laapataa Ladies,"Comedy, Drama","Atishay Jain Akhil, Shivam Ghawariya, Nitanshi Goel, Daood Hussain"
tt14438964,Goodbye,"Comedy, Drama, Family","Amitabh Bachchan, Neena Gupta, Rashmika Mandanna, Pavail Gulati"
tt8291224,Uri: The Surgical Strike,"Action, Drama, History","Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam"
tt9531772,Sooryavanshi,"Action, Crime, Thriller","Akshay Kumar, Katrina Kaif, Ajay Devgn, Ranveer Singh"
tt2980794,Highway,"Crime, Drama, Romance","Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar"
tt3148502,Tamasha,"Comedy, Drama, Romance","Deepika Padukone, Ranbir Kapoor, Ishwak Singh, Arushi Sharma"
tt21403688,Operation Mayfair,"Crime, Thriller","Jimmy Shergill, Vedieka Dutt, Ankur Bhatia, Hritiqa Chheber"
tt1849718,Agneepath,"Action, Crime, Drama","Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor"
tt2224317,Lootera,"Drama, Romance","Ranveer Singh, Sonakshi Sinha, Barun Chanda, Adil Hussain"
tt1185420,Dostana,"Comedy, Drama, Romance","Abhishek Bachchan, John Abraham, Priyanka Chopra Jonas, Kirron Kher"
tt9248940,Dream Girl,"Comedy, Romance","Ayushmann Khurrana, Nushrratt Bharuccha, Annu Kapoor, Manjot Singh"
tt12861850,Chandigarh Kare Aashiqui,"Comedy, Crime, Drama","Ayushmann Khurrana, Vaani Kapoor, Yograj Singh, Anjan Srivastav"
tt1833673,Dhoom:3,"Action, Crime, Drama","Aamir Khan, Katrina Kaif, Abhishek Bachchan, Uday Chopra"
tt14988886,U Turn,"Crime, Drama, Horror","Alaya F, Priyanshu Painyuli, Manu Rishi Chadha, Aashim Gulati"
tt11027830,Haseen Dillruba,"Crime, Drama, Mystery","Taapsee Pannu, Vikrant Massey, Harshvardhan Rane, Aditya Srivastav"
tt15048614,Blurr,"Drama, Horror, Thriller","Taapsee Pannu, Gulshan Devaiah, Abhilash Thapliyal, Sorabh Chauhan"
tt8426926,Shamshera,"Action, Adventure, Drama","Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor, Saurabh Shukla"
tt6967980,Bareilly Ki Barfi,"Comedy, Romance","Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi"
tt14479746,Thar,"Action, Crime, Drama","Anil Kapoor, Harshvardhan Kapoor, Fatima Sana Shaikh, Jitendra Joshi"
tt18072316,Bade Miyan Chote Miyan,"Action, Comedy, Thriller","Akshay Kumar, Tiger Shroff, Janhvi Kapoor, Manushi Chhillar"
tt15309708,Uunchai,"Adventure, Drama","Amitabh Bachchan, Anupam Kher, Boman Irani, Parineeti Chopra"
tt0995740,No Smoking,"Drama, Horror, Mystery","John Abraham, Ayesha Takia, Paresh Rawal, Ranvir Shorey"
tt14042066,Dobaaraa,"Drama, Fantasy, Mystery","Taapsee Pannu, Pavail Gulati, Nassar, Saswata Chatterjee"
tt12393526,Bulbbul,"Drama, Horror, Mystery","Triptii Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay"
tt4900716,Kapoor & Sons,"Comedy, Drama, Family","Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah, Fawad Khan"
tt21383812,The Crew,"Comedy, Drama","Kareena Kapoor, Kriti Sanon, Rajkummar Rao, Tabu"
tt15979666,The Archies,"Comedy, Drama, Musical","Agastya Nanda, Khushi Kapoor, Suhana Khan, Vedang Raina"
tt13732212,Mumbaikar,"Action, Drama, Thriller","Vikrant Massey, Vijay Sethupathi, Tanya Maniktala, Sanjay Mishra"
tt16139258,Yodha,"Action, Drama, Thriller","Disha Patani, Raashi Khanna, Sidharth Malhotra, Sougata Ghosh"
tt15361028,Jalsa,"Drama, Thriller","Vidya Balan, Shefali Shah, Rohini Hattangadi, Vidhatri Bandi"
tt14209618,Game Changer,"Action, Drama, Thriller","Ram Charan, Kiara Advani, S.J. Suryah, Sunil"
tt1261047,Gulaal,"Crime, Drama, Thriller","Kay Kay Menon, Raj Singh Chaudhary, Raja Chaudhary, Jesse Randhawa"
tt7363076,Raid,"Action, Crime, Drama","Ajay Devgn, Ileana D'Cruz, Saurabh Shukla, Amit Sial"
tt0400234,Black Friday,"Action, Crime, Drama","Kay Kay Menon, Pawan Malhotra, Aditya Srivastav, Dibyendu Bhattacharya"
tt8902990,The Sky Is Pink,"Drama, Romance","Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Rohit Saraf"
tt2172071,Student of the Year,"Comedy, Drama, Music","Alia Bhatt, Sidharth Malhotra, Varun Dhawan, Rishi Kapoor"
tt0449994,Jodhaa Akbar,"Action, Drama, History","Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha"
tt5301942,Jersey,"Drama, Sport","Shahid Kapoor, Mrunal Thakur, Pankaj Kapur, Prit Kamani"
tt10733228,Gehraiyaan,"Drama, Romance","Deepika Padukone, Naseeruddin Shah, Ananya Panday, Siddhant Chaturvedi"
tt3322420,Queen,"Adventure, Comedy, Drama","Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Jeffrey Ho"
tt7059844,Dabangg 3,"Action, Comedy, Crime","Salman Khan, Sudeep, Sonakshi Sinha, Saiee Manjrekar"
tt0109555,Darr,"Action, Drama, Romance","Juhi Chawla, Sunny Deol, Shah Rukh Khan, Anupam Kher"
tt9537292,Ala Vaikunthapurramuloo,"Action, Comedy, Drama","Allu Arjun, Pooja Hegde, Tabu, Jayaram"
tt15709840,Kolai,"Crime, Drama, Mystery","Vijay Antony, Meenakshii Chaudhary, Ritika Singh, Radhika Sarathkumar"
tt0422091,Dhoom,"Action, Crime, Drama","Abhishek Bachchan, John Abraham, Uday Chopra, Esha Deol"
tt7485048,Super 30,"Biography, Drama","Hrithik Roshan, Mrunal Thakur, Nandish Singh Sandhu, Veerendra Saxena"
tt5918074,A Death in the Gunj,"Drama, Thriller","Kalki Koechlin, Vikrant Massey, Gulshan Devaiah, Ranvir Shorey"
tt0441048,Dhoom:2,"Action, Crime, Thriller","Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra"
tt5460276,Kaabil,"Action, Crime, Drama","Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy"
tt10980562,Shootout at Byculla,Thriller,"Sanjay Dutt, Sunny Deol, Saif Ali Khan, John Abraham"
tt3495030,Dum Laga Ke Haisha,"Comedy, Drama, Romance","Bhumi Pednekar, Ayushmann Khurrana, Sanjay Mishra, Sheeba Chaddha"
tt6712014,Fukrey Returns,Comedy,"Pulkit Samrat, Varun Sharma, Ali Fazal, Manjot Singh"
tt3175038,Ek Villain,"Action, Crime, Drama","Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh, Shaad Randhawa"
tt2372222,Kick,"Action, Comedy, Crime","Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda"
tt1836912,Shaitan,"Action, Crime, Drama","Kalki Koechlin, Shiv Panditt, Gulshan Devaiah, Rajeev Khandelwal"
tt12834962,Raksha Bandhan,"Comedy, Drama, Family","Akshay Kumar, Bhumi Pednekar, Sadia Khateeb, Seema Pahwa"
tt5080556,2,"Action, Sci-Fi, Thriller","Rajinikanth, Akshay Kumar, Amy Jackson, Adil Hussain"
tt15315164,Cuttputlli,"Crime, Drama, Mystery","Akshay Kumar, Rakul Preet Singh, Sargun Mehta, Chandrachur Singh"
tt9104736,Housefull 5,"Comedy, Drama","Akshay Kumar, Sanjay Dutt, John Abraham, Kriti Sanon"
tt0110222,Kabhi Haan Kabhi Naa,"Comedy, Drama, Music","Shah Rukh Khan, Suchitra Krishnamoorthi, Deepak Tijori, Rita Bhaduri"
tt1926313,Pyaar Ka Punchnama,"Comedy, Drama, Romance","Kartik Aaryan, Ashish Chhipa, Raayo S. Bakhirta, Divyendu Sharma"
tt1230448,Billu,"Comedy, Drama","Irrfan Khan, Lara Dutta, Om Puri, Govardhan Asrani"
tt0473367,Jaane Tu... Ya Jaane Na,"Comedy, Drama, Romance","Imran Khan, Genelia Deshmukh, Manjari Fadnnis, Ayaz Khan"
tt8110330,Dil Bechara,"Comedy, Drama, Romance","Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee"
tt0242519,Hera Pheri,"Action, Comedy, Crime","Akshay Kumar, Suniel Shetty, Paresh Rawal, Tabu"
tt0995031,Bhool Bhulaiyaa,"Comedy, Horror, Mystery","Akshay Kumar, Vidya Balan, Shiney Ahuja, Ameesha Patel"
tt2203308,Aashiqui 2,"Drama, Music, Musical","Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya"
tt1185442,Kurbaan,"Action, Crime, Drama","Lewis Tan, Kareena Kapoor, Saif Ali Khan, Om Puri"
tt5885564,Don 3: The Final Chapter,"Action, Thriller",Ranveer Singh
tt4228746,Zid,"Crime, Romance, Thriller","Mannara Chopra, Karanvir Sharma, Shraddha Das, Denzil Smith"
tt14091818,Ajeeb Daastaans,"Drama, Romance","Fatima Sana Shaikh, Jaideep Ahlawat, Armaan Ralhan, Nushrratt Bharuccha"
tt7212726,Simmba,"Action, Crime, Drama","Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
tt2067010,The Raid,"Action, Crime, Thriller","Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
tt1620719,Dabangg,"Action, Comedy, Crime","Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan"
tt15281402,Waltair Veerayya,"Action, Drama","Chiranjeevi, Shruti Haasan, Urvashi Rautela, Ravi Teja"
tt12862042,Jogira Sara Ra Ra,"Comedy, Drama, Family","Nawazuddin Siddiqui, Neha Sharma, Vishal Anand, Mimoh Chakraborty"
tt28362963,Checkmate,"Action, Comedy","Harsh Beniwal, Mohit Chhikara, Aditya Paul, Vishal Vashishtha"
tt0432637,Krrish,"Action, Adventure, Sci-Fi","Hrithik Roshan, Priyanka Chopra Jonas, Rekha, Naseeruddin Shah"
tt0211934,Baadshah,"Action, Comedy, Crime","Shah Rukh Khan, Twinkle Khanna, Amrish Puri, Johny Lever"
tt1639426,Udaan,Drama,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor"
tt0240200,Water,Drama,"Lisa Ray, John Abraham, Seema Biswas, Sarala Kariyawasam"
tt1438298,Guzaarish,"Drama, Romance","Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor"
tt0254481,Koi... Mil Gaya,"Action, Drama, Romance","Rekha, Hrithik Roshan, Preity G Zinta, Rajat Bedi"
tt0118983,Dil To Pagal Hai,"Comedy, Drama, Musical","Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar"
tt2229842,Table No.21,"Adventure, Drama, Thriller","Paresh Rawal, Rajeev Khandelwal, Tina Desai, Dhruv Ganesh"
tt2429640,Murder 3,"Drama, Mystery, Thriller","Randeep Hooda, Aditi Rao Hydari, Sara Loren, Rajesh Shringarpure"
tt10840884,Taish,"Action, Thriller","Harshvardhan Rane, Jim Sarbh, Pulkit Samrat, Kriti Kharbanda"
tt6108090,Secret Superstar,"Drama, Music","Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan"
tt10598156,Dhaakad,"Action, Thriller","Kangana Ranaut, Arjun Rampal, Divya Dutta, Sharib Hashmi"
tt0432047,Sarkar,"Action, Crime, Drama","Amitabh Bachchan, Abhishek Bachchan, Kay Kay Menon, Supriya Pathak"
tt27470893,Chandu Champion,"Biography, Drama, Sport","Shraddha Kapoor, Katrina Kaif, Kartik Aaryan, Bhuvan Arora"
tt9851854,Major,"Action, Biography, Drama","Adivi Sesh, Prakash Raj, Revathi, Saiee Manjrekar"
tt9054970,Doctor G,"Comedy, Drama","Ayushmann Khurrana, Rakul Preet Singh, Shefali Shah, Sheeba Chaddha"
tt4977530,Viceroy's House,"Biography, Drama, History","Hugh Bonneville, Gillian Anderson, Manish Dayal, Huma Qureshi"
tt4169250,M.S. Dhoni: The Untold Story,"Biography, Drama, Sport","Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani"
tt1948150,Singham,"Action, Crime, Drama","Ajay Devgn, Prakash Raj, Sudhanshu Pandey, Kajal Aggarwal"
tt2356180,Bhaag Milkha Bhaag,"Biography, Drama, Sport","Farhan Akhtar, Deepak Singh Rawat, Japtej Singh, Divya Dutta"
tt13438922,All Ladies Do It,"Drama, Thriller","Sejal Shah, Vikas Sachdeva, Ajay Bafna"
tt6129302,Bhavesh Joshi Superhero,"Action, Crime, Drama","Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiyah Sabharwal"
tt1985981,Desi Boyz,"Comedy, Drama, Romance","Akshay Kumar, John Abraham, Deepika Padukone, Chitrangda Singh"
tt8396128,Pataakha,"Action, Comedy, Drama","Sanya Malhotra, Radhika Madan, Sunil Grover, Vijay Raaz"
tt1629376,7 Khoon Maaf,"Comedy, Drama, Mystery","Priyanka Chopra Jonas, Vivaan Shah, Neil Nitin Mukesh, John Abraham"
tt8907986,Angrezi Medium,"Comedy, Drama","Irrfan Khan, Radhika Madan, Kareena Kapoor, Deepak Dobriyal"
tt26008876,Janaki Jaane,"Drama, Family","Saiju Kurup, Sharafudheen, Johny Antony, Anarkali Marikar"
tt2181831,Shahid,"Biography, Drama","Rajkummar Rao, Prabhleen Sandhu, Mohd. Zeeshan Ayyub, Baljinder Kaur"
tt2408040,B.A. Pass,"Crime, Drama, Thriller","Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Deepti Naval"
tt10888594,Radhe,"Action, Crime, Thriller","Salman Khan, Disha Patani, Randeep Hooda, Jackie Shroff"
tt4435072,Liger,"Action, Drama, Romance","Mike Tyson, Vijay Deverakonda, Ananya Panday, Ramya Krishnan"
tt2527238,Kamasutra 3D,"Drama, Romance","Mohan Kapur, Makrand Deshpande, Abha Paul, Sushmita Mukherjee"
tt27744786,Untitled Vikas Bahl/Jio Studios Project,"Horror, Thriller","Ajay Devgn, Madhavan, Janki Bodiwala, Jyotika"
tt2168910,Cocktail,"Comedy, Drama, Romance","Saif Ali Khan, Deepika Padukone, Diana Penty, Dimple Kapadia"
tt0061842,Jewel Thief,"Crime, Drama, Musical","Ashok Kumar, Dev Anand, Vyjayanthimala, Tanuja Samarth"
tt0126871,Deewana,"Action, Comedy, Drama","Rishi Kapoor, Divya Bharti, Shah Rukh Khan, Alok Nath"
tt0805184,Bhagam Bhag,"Comedy, Drama, Mystery","Akshay Kumar, Govinda, Paresh Rawal, Lara Dutta"
tt6484982,Newton,"Comedy, Drama","Rajkummar Rao, Pankaj Tripathi, Anjali Patil, Raghubir Yadav"
tt8983180,Made in China,"Comedy, Drama","Rajkummar Rao, Boman Irani, Mouni Roy, Paresh Rawal"
tt2213054,Kai po che!,"Drama, Sport","Amit Sadh, Sushant Singh Rajput, Rajkummar Rao, Amrita Puri"
tt6711660,Babumoshai Bandookbaaz,"Action, Comedy, Crime","Nawazuddin Siddiqui, Bidita Bag, Jatin Goswami, Shraddha Das"
tt3678938,Humpty Sharma Ki Dulhania,"Comedy, Drama, Romance","Varun Dhawan, Alia Bhatt, Ashutosh Rana, Sidharth Shukla"
tt13545522,Chatrapathi,"Action, Drama","Sai Srinivas Bellamkonda, Nushrratt Bharuccha, Karan Singh Chhabra, Vedika Nawani"
tt1274295,Kaminey,"Action, Crime, Drama","Shahid Kapoor, Priyanka Chopra Jonas, Deb Mukherjee, Shivkumar Subramaniam"
tt1373156,Karthik Calling Karthik,"Drama, Mystery, Romance","Farhan Akhtar, Deepika Padukone, Ram Kapoor, Shefali Shah"
tt0259534,Ramayana: The Legend of Prince Rama,"Animation, Action, Adventure","Arun Govil, Nikhil Kapoor, Edie Mirman, Rael Padamsee"
tt6206564,Trapped,"Drama, Thriller","Rajkummar Rao, Geetanjali Thapa, Shiladitya Sen, Rahul Patel"
tt7399470,Qarib Qarib Singlle,"Comedy, Romance","Irrfan Khan, Parvathy Thiruvothu, Neha Dhupia, Isha Sharvani"
tt8366590,Baaghi 3,"Action, Adventure, Thriller","Tiger Shroff, Riteish Deshmukh, Shraddha Kapoor, Ankita Lokhande"
tt9635540,Darbar,"Action, Crime, Thriller","Rajinikanth, Nayanthara, Nivetha Thomas, Suniel Shetty"
tt6455162,Bhool Bhulaiyaa 2,"Comedy, Drama, Horror","Tabu, Kartik Aaryan, Kiara Advani, Rajpal Naurang Yadav"
tt4434004,Udta Punjab,"Action, Crime, Drama","Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh"
tt11112532,Agra,Drama,"Mohit Agarwal, Priyanka Bose, Vibha Chhibber, Rahul Roy"
tt9105014,Notebook,"Drama, Romance","Zaheer Iqbal, Pranutan Bahl, Mir Mohammed Mehroos, Mir Mohammed Zayan"
tt14398454,Tara vs Bilal,"Comedy, Drama, Romance","Sonia Rathee, Harshvardhan Rane, Shammi Aulakh, Tariq Chacha"
tt2106537,Matru Ki Bijlee Ka Mandola,"Comedy, Drama","Pankaj Kapur, Imran Khan, Anushka Sharma, Arya Babbar"
tt0453671,Garam Masala,"Comedy, Romance","Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen"
tt11947158,Ek Villain Returns,"Action, Crime, Romance","John Abraham, Disha Patani, Arjun Kapoor, Tara Sutaria"
tt1144804,Kambakkht Ishq,"Action, Comedy, Romance","Sylvester Stallone, Denise Richards, Whoopi Goldberg, Akshay Kumar"
tt24225606,Metro.... In Dino,"Drama, Romance","Kay Kay Menon, Anupam Kher, Ali Fazal, Sara Ali Khan"
tt2436516,Go Goa Gone,"Action, Adventure, Comedy","Saif Ali Khan, Kunal Kemmu, Vir Das, Anand Tiwari"
tt0104561,Jo Jeeta Wohi Sikandar,"Comedy, Drama, Romance","Aamir Khan, Ayesha Jhulka, Deepak Tijori, Pooja Bedi"
tt13510660,Dhamaka,"Action, Crime, Drama","Kartik Aaryan, Mrunal Thakur, Amruta Subhash, Soham Majumdar"
tt15314640,Cobalt Blue,"Drama, Romance","Neelay Mehendale, Joshi Anantvijay, Prateik Patil Babbar, Lovish Bhatia"
tt0920464,Manorama: Six Feet Under,"Crime, Drama, Mystery","Abhay Deol, Gul Panag, Raima Sen, Sarika Thakur"
tt13491110,Antim: The Final Truth,"Action, Crime, Drama","Salman Khan, Aayush Sharma, Mahima Makwana, Mahesh Manjrekar"
tt3159708,Welcome Back,"Action, Comedy, Crime","John Abraham, Anil Kapoor, Nana Patekar, Paresh Rawal"
tt8504014,Good Newwz,"Comedy, Drama","Akshay Kumar, Kareena Kapoor, Diljit Dosanjh, Kiara Advani"
tt1328634,New York,"Crime, Drama, Thriller","John Abraham, Katrina Kaif, Neil Nitin Mukesh, Irrfan Khan"
tt0102071,Hum,"Action, Comedy, Drama","Amitabh Bachchan, Rajinikanth, Govinda, Kimi Katkar"
tt3447364,Detective Byomkesh Bakshy!,"Action, Crime, Drama","Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi, Divya Menon"
tt11783766,Ram Setu,"Action, Adventure","Akshay Kumar, Jacqueline Fernandez, Nushrratt Bharuccha, Nassar"
tt11821912,Devara,"Action, Drama, Thriller","N.T. Rama Rao Jr., Saif Ali Khan, Janhvi Kapoor, Prakash Raj"
tt0800956,Life in a Metro,"Comedy, Drama, Musical","Dharmendra, Irrfan Khan, Konkona Sen Sharma, Kay Kay Menon"
tt5121000,Aligarh,"Biography, Drama","Manoj Bajpayee, Rajkummar Rao, Ashish Vidyarthi, Balaji Gauri"
tt5571734,Pink,"Crime, Drama, Thriller","Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Andrea Tariang"
tt13919802,Anek,"Action, Drama, Sport","Ayushmann Khurrana, Andrea Kevichüsa, Manoj Pahwa, Kumud Mishra"
tt5108476,Befikre,"Comedy, Drama, Romance","Ranveer Singh, Vaani Kapoor, Ayesha Raza Mishra, Akarsh Khurana"
tt7581902,Sonu Ke Titu Ki Sweety,"Comedy, Romance","Kartik Aaryan, Nushrratt Bharuccha, Sunny Singh, Alok Nath"
tt0337578,Baghban,"Drama, Romance","Amitabh Bachchan, Hema Malini, Salman Khan, Mahima Chaudhry"
tt15717242,Kanjoos Makhichoos,"Comedy, Drama, Family","Kunal Kemmu, Shweta Tripathi, Piyush Mishra, Alka Amin"
tt0059246,Guide,"Drama, Musical, Romance","Dev Anand, Waheeda Rehman, Leela Chitnis, Anwar Hussain"
tt5882970,Tubelight,"Drama, War","Salman Khan, Sohail Khan, Om Puri, Mohd. Zeeshan Ayyub"
tt0367495,Anbe Sivam,"Adventure, Comedy, Drama","Kamal Haasan, Madhavan, Kiran Rathod, Nassar"
tt0378072,Hum Tum,"Comedy, Drama, Romance","Saif Ali Khan, Rani Mukerji, Kirron Kher, Rati Agnihotri"
tt2377938,Special Chabbis,"Crime, Drama, Thriller","Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill"
tt14107554,Dasvi,"Comedy, Drama","Abhishek Bachchan, Nimrat Kaur, Yami Gautam, Manu Rishi Chadha"
tt14339846,Mrs Undercover,"Action, Comedy, Thriller","Radhika Apte, Sumeet Vyas, Rajesh Sharma, Roy Angana"
tt2317337,Vicky Donor,"Comedy, Romance","Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia"
tt1729637,Bodyguard,"Action, Comedy, Drama","Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech"
tt5477608,Kahaani 2,"Mystery, Thriller","Vidya Balan, Arjun Rampal, Jugal Hansraj, Kharaj Mukherjee"
tt23023596,Malaikottai Vaaliban,"Action, Drama, Fantasy","Mohanlal, Sonalee Kulkarni, Hareesh Peradi, Rajeev Pillai"
tt11260832,Bellbottom,"Action, Thriller","Akshay Kumar, Huma Qureshi, Lara Dutta, Vaani Kapoor"
tt9569610,Kaagaz,"Biography, Comedy, Drama","Pankaj Tripathi, Monal Gajjar, Mita Vashisht, Amar Upadhyay"
tt0096028,Salaam Bombay!,"Crime, Drama","Shafiq Syed, Anjaan, Amrit Patel, Murari Sharma"
tt5472374,Meri Pyaari Bindu,"Comedy, Drama, Romance","Ayushmann Khurrana, Parineeti Chopra, Nishant Dahiya, Prakash Belawadi"
tt0795434,Namastey London,"Comedy, Drama, Romance","Akshay Kumar, Katrina Kaif, Rishi Kapoor, Clive Standen"
tt0488798,Welcome,"Comedy, Crime, Drama","Akshay Kumar, Katrina Kaif, Nana Patekar, Anil Kapoor"
tt0106333,Baazigar,"Crime, Drama, Musical","Shah Rukh Khan, Kajol, Dalip Tahil, Rakhee Gulzar"
tt2762334,Main Tera Hero,"Action, Comedy, Romance","Varun Dhawan, Ileana D'Cruz, Nargis Fakhri, Arunoday Singh"
tt2309764,Singham Returns,"Action, Crime, Drama","Ajay Devgn, Kareena Kapoor, Amole Gupte, Anupam Kher"
tt4129428,Jagga Jasoos,"Action, Adventure, Comedy","Ranbir Kapoor, Katrina Kaif, Saswata Chatterjee, Chitrak Bandyopadhyay"
tt13885320,India Lockdown,"Adventure, Drama","Prateik Patil Babbar, Sai Tamhankar, Shweta Basu Prasad, Prakash Belawadi"
tt3043252,Parched,Drama,"Tannishtha Chatterjee, Radhika Apte, Surveen Chawla, Lehar Khan"
tt10786774,Sam Bahadur,"Biography, Drama, War","Sanya Malhotra, Vicky Kaushal, Fatima Sana Shaikh, Mohd. Zeeshan Ayyub"
tt26768638,Hera Pheri 3, ,"Akshay Kumar, Paresh Rawal, Suniel Shetty, Sanjay Dutt"
tt9877170,Malang - Unleash the Madness,"Action, Crime, Drama","Aditya Roy Kapoor, Anil Kapoor, Disha Patani, Kunal Kemmu"
tt1227762,Aladin,"Action, Adventure, Comedy","Amitabh Bachchan, Sanjay Dutt, Riteish Deshmukh, Jacqueline Fernandez"
tt2855648,Madras Cafe,"Action, Drama, Thriller","John Abraham, Nargis Fakhri, Raashi Khanna, Dinesh Prabhakar"
tt7431594,Race 3,"Action, Crime, Thriller","Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez"
tt10230426,Mrs. Serial Killer,"Crime, Drama, Thriller","Jacqueline Fernandez, Manoj Bajpayee, Mohit Raina, Zayn Marie Khan"
tt3679000,Any Body Can Dance 2,"Biography, Drama, Music","Prabhu Deva, Varun Dhawan, Shraddha Kapoor, Lauren Gottlieb"
tt5474036,Manmarziyaan,"Comedy, Drama, Romance","Taapsee Pannu, Abhishek Bachchan, Vicky Kaushal, Jasmin Bajwa"
tt0374271,Tere Naam,"Action, Drama, Romance","Salman Khan, Bhoomika Chawla, Sachin Khedekar, Savita Prabhune"
tt15891396,Tiku weds Sheru,"Comedy, Drama, Romance","Nawazuddin Siddiqui, Avneet Kaur, Rahoul, Mukesh S. Bhatt"
tt4559046,Housefull 3,"Action, Comedy, Romance","Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jackie Shroff"
